"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"ASB PRF","ASB","","10","12/2/2024","","","0.350000","5.63%","25.250000","16.400000","19.700000","3.300000","-5.550000","20.080000","20.460000","-1.880000","-3.730000","18.510000","22.910000","14.910000","22.910000","10.000000","19.390000","24.140000","18.320000","28.180000","26.710000","25.410000","11.780000","28.180000","4.000000","10.000000","20.280000","11.700000","1.049236","-0.143364","0.317686","-0.143364","-0.096219","-0.049980","0.190335","1.063248","90.000000","77.097232","35.414847","77.097232","-1.525610","-0.658418","59.213784","66.305812","70.854028","94.823536","74.431866","42.003602","43.613042","52.546786","25.889011","21.558000","-0.143364","-0.143364","0.317686","1.049236","1.049236","21.890560","0.317686","31.605219","77.097232","-0.049980","-0.096219","-0.146199","47.500000","30.700000","57.045837","31.309637","40.560659","30.913684","41.689702","50.284287","58.440987","<1B USD"
"ATH PRB","-","","11","12/13/2024","","","0.350000","5.63%","25.260000","18.000000","19.730000","1.730000","-5.530000","20.110000","21.260000","-1.890000","-7.200000","18.340000","23.530000","16.660000","23.530000","21.000000","19.460000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"ATH PRD","-","","11","12/13/2024","","","0.300000","4.88%","21.690000","15.240000","17.030000","1.790000","-4.660000","17.400000","18.460000","-2.120000","-7.760000","15.860000","20.610000","15.190000","20.610000","21.000000","16.800000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"AXS PRE","AXS","","11.5","12/26/2024","","","0.340000","5.50%","24.040000","19.260000","20.050000","0.790000","-3.990000","20.740000","21.560000","-3.330000","-6.990000","19.450000","23.660000","18.770000","23.660000","34.000000","19.840000","102.850000","68.020000","103.280000","88.110000","91.500000","36.180000","103.280000","8.090000","11.500000","65.160000","38.160000","1.842731","-0.004163","0.512055","-0.004163","0.167291","0.124044","0.578422","1.695231","90.000000","89.625290","50.964422","89.625290","5.318663","3.800458","86.670146","94.273221","79.507441","6.365429","84.169742","83.178425","90.832433","83.812278","37.429596","30.229245","-0.004163","-0.004163","0.512055","1.842731","1.842731","31.193225","0.512055","46.460591","89.625290","0.124044","0.167291","0.291335","56.180000","45.550000","68.662822","41.339775","53.234038","40.653792","54.509982","91.917065","85.822968","<1B USD"
"BAC PRB","BAC","","11","10/29/2024","6/16/2023","","0.380000","6.00%","25.690000","23.020000","24.510000","1.490000","-1.180000","24.960000","25.100000","-1.790000","-2.360000","24.150000","25.630000","22.300000","25.630000","66.000000","24.410000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRK","BAC","","11","1/2/2025","","","0.370000","5.88%","25.680000","22.000000","23.980000","1.980000","-1.700000","24.570000","24.840000","-2.400000","-3.450000","23.450000","25.430000","21.510000","25.430000","41.000000","23.780000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRM","BAC","","11","12/2/2024","","","0.340000","5.38%","25.180000","20.700000","21.770000","1.070000","-3.410000","22.660000","23.290000","-3.930000","-6.550000","21.440000","24.880000","20.540000","24.880000","10.000000","21.470000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRN","BAC","","11","12/2/2024","","","0.310000","5.00%","23.900000","19.250000","20.160000","0.910000","-3.740000","21.030000","21.900000","-4.120000","-7.940000","19.500000","24.040000","19.000000","24.040000","10.000000","19.880000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRO","BAC","","11","10/15/2024","11/3/2025","","0.270000","4.38%","21.390000","16.540000","17.600000","1.060000","-3.790000","18.510000","19.390000","-4.920000","-9.220000","17.300000","21.540000","16.350000","21.540000","52.000000","17.490000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRP","BAC","","11","10/15/2024","","","0.260000","4.12%","20.800000","15.570000","16.570000","1.000000","-4.230000","17.500000","18.320000","-5.290000","-9.570000","16.260000","20.580000","15.400000","20.580000","52.000000","16.460000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRQ","BAC","","11","11/1/2024","","","0.270000","4.25%","20.460000","16.110000","16.970000","0.860000","-3.490000","17.940000","18.740000","-5.380000","-9.460000","16.740000","21.000000","15.980000","21.000000","69.000000","16.910000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BAC PRS","BAC","","11","11/1/2024","","","0.300000","4.75%","22.490000","18.240000","19.100000","0.860000","-3.390000","20.080000","20.950000","-4.870000","-8.840000","18.780000","23.440000","17.820000","23.440000","69.000000","19.030000","44.120000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","337.200000","11.000000","34.690000","19.670000","0.970523","-0.119537","0.334543","-0.082363","-0.050366","-0.041078","0.271836","1.243010","87.641804","79.241668","36.763460","82.587354","-0.334652","-0.430322","64.979809","74.260889","69.666472","97.596656","75.467623","97.172096","51.829589","54.146190","28.312614","24.024457","-0.082363","-0.119537","0.334543","0.970523","0.970523","20.967750","0.334543","32.893624","80.914511","-0.041078","-0.050366","-0.091444","92.286667","40.600000","78.095895","34.987618","45.207897","34.265920","46.102035","57.528719","59.841727","<1B USD"
"BCV PRA","BCV","","16","12/16/2024","","","0.340000","5.39%","24.690000","22.150000","22.180000","0.030000","-2.510000","22.410000","22.970000","-1.040000","-3.450000","21.510000","24.710000","21.510000","25.260000","24.000000","21.930000","18.110000","15.200000","18.770000","18.520000","18.720000","14.090000","36.330000","0.106150","16.000000","26.830000","18.270000","0.285309","-0.501514","0.191447","-0.035162","-0.022138","-0.032585","-0.325009","-0.008758","32.824698","44.863749","25.315789","86.835376","0.398520","-0.212724","28.442759","18.865887","51.641133","60.250199","64.603226","89.016711","56.887826","55.671978","12.955192","6.849335","-0.035162","-0.501514","0.191447","0.285309","0.285309","12.934535","0.191447","21.957028","65.849562","-0.032585","-0.022138","-0.054724","35.530750","90.100000","59.533809","33.048764","42.758099","33.708679","45.368574","61.988507","61.177997","<1B USD"
"BFS PRD","BFS","","NR","12/27/2024","","","0.380000","6.13%","24.150000","19.300000","21.250000","1.950000","-2.900000","21.000000","21.420000","1.210000","-0.810000","19.300000","23.770000","19.010000","23.950000","35.000000","21.020000","34.370000","31.250000","42.390000","39.780000","35.960000","23.490000","56.220000","0.832290","","48.090000","25.610000","0.463176","-0.388652","0.099840","-0.189196","-0.135998","-0.044216","-0.285298","0.342054","47.054066","55.021345","17.987200","72.972399","-2.558819","-0.510719","31.954592","34.390499","58.600371","75.176897","3.084589","35.021570","36.484812","53.582452","14.431302","11.662713","-0.189196","-0.388652","0.099840","0.463176","0.463176","15.019789","0.099840","14.955620","63.996872","-0.044216","-0.135998","-0.180214","39.161450","","","37.981478","48.990729","36.501096","49.044054","43.999411","59.348012","<1B USD"
"BFS PRE","BFS","","NR","12/27/2024","","","0.380000","6.00%","24.600000","18.930000","20.850000","1.920000","-3.750000","20.820000","21.370000","0.150000","-2.450000","18.340000","24.060000","18.340000","24.490000","35.000000","20.620000","34.370000","31.250000","42.390000","39.780000","35.960000","23.490000","56.220000","0.832290","","48.090000","25.610000","0.463176","-0.388652","0.099840","-0.189196","-0.135998","-0.044216","-0.285298","0.342054","47.054066","55.021345","17.987200","72.972399","-2.558819","-0.510719","31.954592","34.390499","58.600371","75.176897","3.084589","35.021570","36.484812","53.582452","14.431302","11.662713","-0.189196","-0.388652","0.099840","0.463176","0.463176","15.019789","0.099840","14.955620","63.996872","-0.044216","-0.135998","-0.180214","39.161450","","","37.981478","48.990729","36.501096","49.044054","43.999411","59.348012","<1B USD"
"BHFAL","BHF","BB","10.5","12/2/2024","9/15/2023","","0.390000","6.25%","26.350000","20.690000","20.300000","-0.390000","-6.050000","21.240000","22.810000","-4.420000","-10.990000","19.260000","25.470000","19.100000","25.470000","10.000000","19.950000","61.150000","40.000000","64.120000","50.450000","62.970000","25.130000","64.120000","3.510000","10.500000","42.110000","16.150000","1.433347","-0.046319","0.528750","-0.046319","0.212091","-0.028903","0.452149","2.786378","90.000000","85.831254","52.300000","85.831254","6.482284","-0.118362","77.736575","142.560232","75.632436","6.596497","84.836595","91.019503","98.860388","56.333641","33.674596","45.200548","-0.046319","-0.046319","0.528750","1.433347","1.433347","26.393743","0.528750","47.736542","85.831254","-0.028903","0.212091","0.183189","46.275000","35.650000","62.450904","36.689495","47.358270","32.840478","44.225817","98.995217","61.757473","<1B USD"
"BHFAM","BHF","","10.5","12/6/2024","","","0.290000","4.63%","21.130000","13.350000","14.910000","1.560000","-6.220000","14.810000","16.200000","0.650000","-7.970000","13.280000","18.950000","13.030000","18.950000","14.000000","14.670000","61.150000","40.000000","64.120000","50.450000","62.970000","25.130000","64.120000","3.510000","10.500000","42.110000","16.150000","1.433347","-0.046319","0.528750","-0.046319","0.212091","-0.028903","0.452149","2.786378","90.000000","85.831254","52.300000","85.831254","6.482284","-0.118362","77.736575","142.560232","75.632436","6.596497","84.836595","91.019503","98.860388","56.333641","33.674596","45.200548","-0.046319","-0.046319","0.528750","1.433347","1.433347","26.393743","0.528750","47.736542","85.831254","-0.028903","0.212091","0.183189","46.275000","35.650000","61.226377","36.689495","47.358270","32.840478","44.225817","98.995217","61.757473","<1B USD"
"BHFAN","BHF","","10","12/6/2024","","","0.340000","5.38%","22.690000","15.270000","16.330000","1.060000","-6.360000","16.460000","18.490000","-0.770000","-11.670000","14.540000","21.630000","14.540000","21.630000","14.000000","16.040000","61.150000","40.000000","64.120000","50.450000","62.970000","25.130000","64.120000","3.510000","10.500000","42.110000","16.150000","1.433347","-0.046319","0.528750","-0.046319","0.212091","-0.028903","0.452149","2.786378","90.000000","85.831254","52.300000","85.831254","6.482284","-0.118362","77.736575","142.560232","75.632436","6.596497","84.836595","91.019503","98.860388","56.333641","33.674596","45.200548","-0.046319","-0.046319","0.528750","1.433347","1.433347","26.393743","0.528750","47.736542","85.831254","-0.028903","0.212091","0.183189","46.275000","35.650000","61.226377","36.689495","47.358270","32.840478","44.225817","98.995217","61.757473","<1B USD"
"BHFAO","BHF","","10","12/6/2024","6/25/2025","","0.420000","6.75%","26.510000","21.170000","20.150000","-1.020000","-6.360000","21.100000","23.430000","-4.520000","-14.010000","18.530000","26.000000","18.530000","26.000000","14.000000","19.800000","61.150000","40.000000","64.120000","50.450000","62.970000","25.130000","64.120000","3.510000","10.500000","42.110000","16.150000","1.433347","-0.046319","0.528750","-0.046319","0.212091","-0.028903","0.452149","2.786378","90.000000","85.831254","52.300000","85.831254","6.482284","-0.118362","77.736575","142.560232","75.632436","6.596497","84.836595","91.019503","98.860388","56.333641","33.674596","45.200548","-0.046319","-0.046319","0.528750","1.433347","1.433347","26.393743","0.528750","47.736542","85.831254","-0.028903","0.212091","0.183189","46.275000","35.650000","61.226377","36.689495","47.358270","32.840478","44.225817","98.995217","61.757473","<1B USD"
"BHFAP","BHF","","10","12/6/2024","","","0.410000","6.60%","26.100000","20.010000","19.690000","-0.320000","-6.410000","20.680000","22.680000","-4.770000","-13.190000","18.380000","25.510000","18.380000","25.510000","14.000000","19.340000","61.150000","40.000000","64.120000","50.450000","62.970000","25.130000","64.120000","3.510000","10.500000","42.110000","16.150000","1.433347","-0.046319","0.528750","-0.046319","0.212091","-0.028903","0.452149","2.786378","90.000000","85.831254","52.300000","85.831254","6.482284","-0.118362","77.736575","142.560232","75.632436","6.596497","84.836595","91.019503","98.860388","56.333641","33.674596","45.200548","-0.046319","-0.046319","0.528750","1.433347","1.433347","26.393743","0.528750","47.736542","85.831254","-0.028903","0.212091","0.183189","46.275000","35.650000","61.226377","36.689495","47.358270","32.840478","44.225817","98.995217","61.757473","<1B USD"
"BOH PRA","BOH","","12","10/17/2024","8/1/2026","","0.270000","4.38%","20.440000","13.050000","15.460000","2.410000","-4.980000","15.890000","16.600000","-2.710000","-6.850000","14.510000","19.240000","12.860000","19.240000","54.000000","15.350000","69.830000","54.500000","82.700000","77.950000","73.160000","30.830000","99.100000","2.770000","12.000000","90.510000","53.960000","1.265002","-0.295358","0.281284","-0.155623","-0.104169","-0.045517","-0.228483","0.294107","90.000000","63.417760","32.502752","75.993954","-1.732117","-0.544050","36.979055","32.268673","73.713716","87.515521","72.015323","40.136103","42.188323","53.348733","16.543207","11.004845","-0.155623","-0.295358","0.281284","1.265002","1.265002","24.420123","0.281284","28.823133","69.705857","-0.045517","-0.104169","-0.149686","44.425000","50.500000","56.702210","45.618604","58.640465","45.058828","60.308048","49.028129","59.143324","<1B USD"
"BWBBP","BWB","","NR","11/11/2024","8/17/2026","","0.370000","5.88%","23.520000","16.570000","18.810000","2.240000","-4.710000","19.140000","19.060000","-1.730000","-1.330000","18.100000","22.000000","14.480000","22.000000","79.000000","18.760000","15.600000","10.520000","16.150000","15.000000","14.540000","7.900000","20.210000","0.428060","","13.790000","9.020000","0.974684","-0.228105","0.482890","-0.034056","0.040000","0.072902","0.131255","0.729490","87.974684","69.470559","48.631179","86.934985","2.012469","2.490104","55.033940","51.535880","69.731541","96.410175","82.954373","88.815320","68.022639","74.624120","24.132120","16.978608","-0.034056","-0.228105","0.482890","0.974684","0.974684","21.016532","0.482890","44.231514","78.202772","0.072902","0.040000","0.112902","37.140300","","","29.458193","38.221304","29.677315","40.062348","71.805940","77.776078","<1B USD"
"CADE PRA","CADE","","NR","11/1/2024","11/20/2024","","0.340000","5.50%","24.160000","16.690000","20.880000","4.190000","-3.280000","21.160000","21.180000","-1.340000","-1.430000","19.600000","23.490000","16.130000","23.490000","69.000000","20.800000","31.710000","25.220000","40.200000","37.970000","34.020000","16.950000","40.200000","5.790000","","","","0.870796","-0.211194","0.257335","-0.211194","-0.164867","-0.067901","","","79.663717","70.992537","30.586836","70.992537","-3.308650","-1.117591","","","68.020713","98.646739","70.268611","35.852606","31.311652","49.327081","","","-0.211194","-0.211194","0.257335","0.870796","0.870796","19.798595","0.257335","26.992751","70.992537","-0.067901","-0.164867","-0.232768","51.580000","","","0.000000","1.000000","0.000000","1.000000","39.438297","55.621204","<1B USD"
"CFG PRE","CFG","","10","12/18/2024","","","0.310000","5.00%","22.340000","16.200000","19.200000","3.000000","-3.140000","19.610000","20.380000","-2.090000","-5.810000","17.990000","23.380000","15.170000","23.380000","26.000000","18.980000","41.580000","32.600000","49.250000","46.770000","47.390000","20.970000","57.000000","18.030000","10.000000","38.490000","17.520000","0.982833","-0.270526","0.275460","-0.155736","-0.110969","-0.122600","0.080281","1.373288","88.626609","65.652632","32.036810","75.983756","-1.908717","-2.519086","51.427638","80.026139","69.858201","90.799689","71.603016","40.118841","40.969940","39.499849","22.616302","25.811963","-0.155736","-0.270526","0.275460","0.982833","0.982833","21.112069","0.275460","28.377992","70.818194","-0.122600","-0.110969","-0.233568","63.412750","30.700000","60.614614","35.873662","46.327441","33.404967","44.968818","47.953895","47.014620","<1B USD"
"CFR PRB","CFR","","11.5","11/27/2024","","","0.280000","4.45%","21.800000","15.890000","17.730000","1.840000","-4.070000","17.720000","18.780000","0.050000","-5.580000","16.340000","22.150000","15.600000","22.150000","5.000000","17.470000","131.550000","94.090000","147.640000","139.530000","145.050000","61.500000","160.600000","8.460000","11.500000","92.490000","53.080000","1.139024","-0.180884","0.398129","-0.108981","-0.057192","-0.093071","0.422316","1.478335","90.000000","73.720423","41.850356","80.191682","-0.511950","-1.762505","75.625937","84.674826","72.107664","90.456750","78.989644","47.241524","50.606392","44.804969","32.787443","27.253280","-0.108981","-0.180884","0.398129","1.139024","1.139024","22.943209","0.398129","37.753417","76.956053","-0.093071","-0.057192","-0.150263","56.920000","45.550000","63.630342","45.923900","59.026216","44.832866","60.010629","56.450241","51.660787","<1B USD"
"CIM PRA","CIM","","NR","12/11/2024","10/21/2021","","0.500000","8.00%","22.820000","18.150000","22.320000","4.170000","-0.500000","21.960000","22.520000","1.620000","-0.870000","19.850000","24.560000","17.330000","24.560000","19.000000","21.930000","13.890000","9.850000","16.890000","14.620000","13.710000","9.850000","50.550000","1.130000","","","","0.410152","-0.725223","0.410152","-0.177620","-0.049932","0.013129","","","42.812183","24.729970","42.812183","74.014210","-0.323372","0.958583","","","56.827162","30.663392","79.597018","36.785024","51.907414","63.885146","","","-0.177620","-0.725223","0.410152","0.410152","0.410152","14.398159","0.410152","38.672304","49.372090","0.013129","-0.049932","-0.036802","40.325000","","","0.000000","1.000000","0.000000","1.000000","57.597336","68.371000","<1B USD"
"CIO PRA","CIO","","NR","1/8/2025","9/15/2021","","0.410000","6.63%","24.000000","15.060000","19.230000","4.170000","-4.770000","18.530000","18.580000","3.750000","3.510000","16.860000","21.060000","14.160000","21.790000","47.000000","19.030000","4.880000","4.190000","6.500000","5.080000","5.090000","3.450000","21.700000","0.196950","","13.810000","7.410000","0.414493","-0.775115","0.164678","-0.249231","-0.039370","-0.041257","-0.646633","-0.341430","43.159420","20.239631","23.174224","67.569231","-0.049052","-0.434917","0.000000","5.179956","56.980054","24.064790","61.812399","29.267866","53.799978","54.113969","1.000000","2.606036","-0.249231","-0.775115","0.164678","0.414493","0.414493","14.449045","0.164678","19.911072","43.904431","-0.041257","-0.039370","-0.080627","35.984750","","","29.464114","38.228786","28.904062","39.044565","59.265988","59.813509","<1B USD"
"CLDT PRA","CLDT","","NR","12/27/2024","","","0.410000","6.63%","24.330000","19.640000","20.610000","0.970000","-3.720000","20.540000","21.540000","0.360000","-4.330000","18.180000","24.490000","18.180000","24.490000","35.000000","20.360000","7.180000","5.830000","10.000000","9.070000","8.420000","5.020000","15.120000","0.351710","","17.180000","4.700000","0.430279","-0.525132","0.231561","-0.282000","-0.208379","-0.147268","-0.582072","0.527660","44.422311","42.738095","28.524871","64.620000","-4.438817","-3.151152","5.709421","42.604188","57.523933","57.126528","68.221107","23.595013","23.514503","35.067822","3.399810","14.209353","-0.282000","-0.525132","0.231561","0.430279","0.430279","14.634116","0.231561","25.022842","53.679048","-0.147268","-0.208379","-0.355648","36.758550","","","30.442362","39.464831","27.545930","37.256943","32.563643","43.133099","<1B USD"
"CMS PRC","CMS","","10.5","1/2/2025","","","0.260000","4.20%","20.810000","17.980000","16.950000","-1.030000","-3.860000","17.510000","18.630000","-3.200000","-9.030000","16.060000","20.920000","16.060000","21.680000","41.000000","16.810000","71.970000","58.500000","76.450000","69.210000","70.150000","49.870000","76.450000","21.530000","10.500000","67.560000","49.550000","0.443152","-0.058600","0.230256","-0.058600","0.039879","0.025944","0.065275","0.452472","45.452176","84.725965","28.420513","84.725965","2.009317","1.286939","50.366045","39.276891","57.953968","6.661975","68.112281","93.168534","68.000890","66.187568","22.170089","13.177731","-0.058600","-0.058600","0.230256","0.443152","0.443152","14.785038","0.230256","24.923143","84.725965","0.025944","0.039879","0.065823","64.900250","35.650000","68.026003","41.777745","53.787425","43.905345","58.789792","71.786764","70.387437","<1B USD"
"CMSA","CMS","BB","11.5","11/29/2024","3/15/2023","","0.350000","5.63%","26.190000","21.250000","21.420000","0.170000","-4.770000","22.150000","23.570000","-3.280000","-9.110000","20.660000","25.530000","20.660000","25.530000","7.000000","21.100000","71.970000","58.500000","76.450000","69.210000","70.150000","49.870000","76.450000","21.530000","10.500000","67.560000","49.550000","0.443152","-0.058600","0.230256","-0.058600","0.039879","0.025944","0.065275","0.452472","45.452176","84.725965","28.420513","84.725965","2.009317","1.286939","50.366045","39.276891","57.953968","6.661975","68.112281","93.168534","68.000890","66.187568","22.170089","13.177731","-0.058600","-0.058600","0.230256","0.443152","0.443152","14.785038","0.230256","24.923143","84.725965","0.025944","0.039879","0.065823","64.900250","35.650000","69.386523","41.777745","53.787425","43.905345","58.789792","71.786764","70.387437","<1B USD"
